job_id,company_name,title,max_salary,pay_period,location,views,med_salary,min_salary,formatted_work_type,applies,remote_allowed,formatted_experience_level,listed_time,sponsored,work_type,currency,normalized_salary,listed_date,listed_year,listed_month,city,state,annual_salary,skill_Python,skill_SQL,skill_Excel,skill_Power_BI,skill_Tableau,skill_Java,skill_AWS,skill_Machine_Learning,skill_R,skill_Communication,skill_Project_Management,skill_Salesforce,salary_band,application_rate,applies_filled,apply_view_ratio,posting_signature,repost_count,skill_count,salary_disclosed,log_views,anomaly_flag,anomaly_score,is_ghost_candidate
3900961160,Post Consumer Brands,Sr. Continuous Improvement Manager,,,"Bloomsburg, PA",11.0,,,Full-time,,0,Not Specified,1713391290000.0,0,FULL_TIME,,,2024-04-17 22:01:30,2024,2024-04,Bloomsburg,PA,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,,0.0,0.0,"Post Consumer Brands_Sr. Continuous Improvement Manager_Bloomsburg, PA",1,2,0,2.4849066497880004,1,0.17801089012443433,0
3900961166,"Cliecon Solutions, Inc.",Tandem Developer With TAL/PTAL & C++ :: Remote,,,United States,39.0,,,Contract,1.0,1,Not Specified,1713390791000.0,0,CONTRACT,,,2024-04-17 21:53:11,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.0256410256410256,1.0,0.02564102564102564,"Cliecon Solutions, Inc._Tandem Developer With TAL/PTAL & C++ :: Remote_United States",1,1,0,3.6888794541139363,1,0.11828341323132474,0
3900961191,ManTech,Materials Engineer II,,,"Clearfield, UT",11.0,,,Full-time,,0,Entry level,1713391500000.0,0,FULL_TIME,,,2024-04-17 22:05:00,2024,2024-04,Clearfield,UT,,0,0,0,0,0,0,1,0,1,1,0,0,Not Disclosed,,0.0,0.0,"ManTech_Materials Engineer II_Clearfield, UT",1,3,0,2.4849066497880004,1,0.19296051472586445,0
3900961223,Sayagyi Group Inc,Recruiter--W2 Only,33.0,HOURLY,"West Chester, PA",13.0,,30.0,Contract,,0,Not Specified,1713391172000.0,0,CONTRACT,USD,65520.0,2024-04-17 21:59:32,2024,2024-04,West Chester,PA,65520.0,0,0,0,0,0,0,0,0,1,1,0,0,50K-80K,,0.0,0.0,"Sayagyi Group Inc_Recruiter--W2 Only_West Chester, PA",1,2,1,2.639057329615259,1,0.1322840016060552,0
3900961231,Jefferson Health,Adjunct Faculty,,,"Northwest Philadelphia, Pennsylvania, United States",21.0,,,Part-time,,0,Mid-Senior level,1713392805000.0,0,PART_TIME,,,2024-04-17 22:26:45,2024,2024-04,Northwest Philadelphia,"Pennsylvania, United States",,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,,0.0,0.0,"Jefferson Health_Adjunct Faculty_Northwest Philadelphia, Pennsylvania, United States",2,1,0,3.091042453358316,-1,-0.007594163580215918,1
3900961234,Trane Technologies,"Commercial Sr. HVAC Technician (Rental Services)- Atlanta, GA Area *SIGN ON BONUS / RELOCATION Available*",46.0,HOURLY,Greater Sioux Falls Area,10.0,,25.0,Full-time,,0,Mid-Senior level,1713391777000.0,0,FULL_TIME,USD,73840.0,2024-04-17 22:09:37,2024,2024-04,Greater Sioux Falls Area,Greater Sioux Falls Area,73840.0,0,0,0,0,0,0,0,0,1,0,0,0,50K-80K,,0.0,0.0,"Trane Technologies_Commercial Sr. HVAC Technician (Rental Services)- Atlanta, GA Area *SIGN ON BONUS / RELOCATION Available*_Greater Sioux Falls Area",1,1,1,2.3978952727983707,1,0.07394296647023013,0
3900961236,MSC Cruises,Program Manager Commercial Initiatives,,,"Miami, FL",46.0,,,Full-time,7.0,0,Mid-Senior level,1713391746000.0,0,FULL_TIME,,,2024-04-17 22:09:06,2024,2024-04,Miami,FL,,0,0,1,0,0,0,0,0,1,1,1,0,Not Disclosed,0.1521739130434782,7.0,0.15217391304347827,"MSC Cruises_Program Manager Commercial Initiatives_Miami, FL",1,4,0,3.8501476017100584,1,0.1680194822338973,0
3900961237,MSC Cruises,Business Development Manager - New York,,,"New York, United States",23.0,,,Full-time,1.0,1,Mid-Senior level,1713391746000.0,0,FULL_TIME,,,2024-04-17 22:09:06,2024,2024-04,New York,United States,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.0434782608695652,1.0,0.043478260869565216,"MSC Cruises_Business Development Manager - New York_New York, United States",1,3,0,3.1780538303479458,1,0.19262545343803655,0
3900961248,Carwin Pharmaceutical Associates,Pharmaceutical Sales Representative,,,"Phoenix, AZ",10.0,,,Full-time,2.0,0,Not Specified,1713391593000.0,0,FULL_TIME,,,2024-04-17 22:06:33,2024,2024-04,Phoenix,AZ,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.2,2.0,0.2,"Carwin Pharmaceutical Associates_Pharmaceutical Sales Representative_Phoenix, AZ",1,3,0,2.3978952727983707,1,0.149083235629421,0
3900961264,"Mercy Medical Center, Baltimore, MD",Lead Office Specialist,,,Washington DC-Baltimore Area,12.0,,,Full-time,,0,Mid-Senior level,1713392123000.0,0,FULL_TIME,,,2024-04-17 22:15:23,2024,2024-04,Washington DC-Baltimore Area,Washington DC-Baltimore Area,,0,0,1,0,0,0,0,0,1,0,0,0,Not Disclosed,,0.0,0.0,"Mercy Medical Center, Baltimore, MD_Lead Office Specialist_Washington DC-Baltimore Area",1,2,0,2.5649493574615367,1,0.18305105514544973,0
3900961269,"Mercy Medical Center, Baltimore, MD",Medical Assistant (Front/Back Office),,,"Glen Burnie, MD",16.0,,,Full-time,,0,Entry level,1713392122000.0,0,FULL_TIME,,,2024-04-17 22:15:22,2024,2024-04,Glen Burnie,MD,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,,0.0,0.0,"Mercy Medical Center, Baltimore, MD_Medical Assistant (Front/Back Office)_Glen Burnie, MD",1,3,0,2.833213344056216,1,0.1929086677753858,0
3900961318,Aptonet Inc,Network Cybersecurity Professioinal,,,"New York, NY",37.0,,,Contract,9.0,0,Mid-Senior level,1713391359000.0,0,CONTRACT,,,2024-04-17 22:02:39,2024,2024-04,New York,NY,,0,0,1,0,0,0,0,0,1,0,0,0,Not Disclosed,0.2432432432432432,9.0,0.24324324324324326,"Aptonet Inc_Network Cybersecurity Professioinal_New York, NY",1,2,0,3.6375861597263857,1,0.15768092515499427,0
3900961334,City of Hope,QC Associate II - GMP Manufacturing,48.0,HOURLY,"Duarte, CA",21.0,,32.0,Full-time,2.0,0,Not Specified,1713392100000.0,0,FULL_TIME,USD,83200.0,2024-04-17 22:15:00,2024,2024-04,Duarte,CA,83200.0,0,0,0,0,0,0,0,0,1,0,0,0,80K-120K,0.0952380952380952,2.0,0.09523809523809523,"City of Hope_QC Associate II - GMP Manufacturing_Duarte, CA",1,1,1,3.091042453358316,1,0.11729304020989273,0
3900961344,IBM,Technical Support Professional - z/OS,218045.0,YEARLY,"San Jose, CA",27.0,,145363.0,Full-time,1.0,0,Not Specified,1713392235000.0,0,FULL_TIME,USD,181704.0,2024-04-17 22:17:15,2024,2024-04,San Jose,CA,181704.0,0,0,0,0,0,0,1,1,1,1,0,0,Above 120K,0.037037037037037,1.0,0.037037037037037035,"IBM_Technical Support Professional - z/OS_San Jose, CA",1,4,1,3.332204510175204,1,0.11525935855473235,0
3900961347,IBM,QA Test Developer,165124.0,YEARLY,"Herndon, VA",197.0,,110083.0,Full-time,37.0,0,Not Specified,1713392235000.0,0,FULL_TIME,USD,137603.5,2024-04-17 22:17:15,2024,2024-04,Herndon,VA,137603.5,1,0,0,0,0,1,1,0,1,0,0,0,Above 120K,0.1878172588832487,37.0,0.18781725888324874,"IBM_QA Test Developer_Herndon, VA",1,4,1,5.288267030694535,1,0.0629604589945324,0
3900961350,Capital Asset Management LLC,Property Accountant - Commercial,95000.0,YEARLY,"Phoenix, AZ",17.0,,80000.0,Full-time,3.0,0,Not Specified,1713391633000.0,0,FULL_TIME,USD,87500.0,2024-04-17 22:07:13,2024,2024-04,Phoenix,AZ,87500.0,0,0,0,0,0,0,0,0,1,0,0,0,80K-120K,0.1764705882352941,3.0,0.17647058823529413,"Capital Asset Management LLC_Property Accountant - Commercial_Phoenix, AZ",1,1,1,2.8903717578961645,1,0.1032616118151442,0
3900961355,Pfizer,Pharmacometrics Group Lead (Executive Director)--Oncology,377000.0,YEARLY,"Cambridge, MA",15.0,,226200.0,Full-time,,0,Mid-Senior level,1713392218000.0,0,FULL_TIME,USD,301600.0,2024-04-17 22:16:58,2024,2024-04,Cambridge,MA,301600.0,0,0,0,0,0,0,1,0,1,0,0,0,Above 120K,,0.0,0.0,"Pfizer_Pharmacometrics Group Lead (Executive Director)--Oncology_Cambridge, MA",1,2,1,2.772588722239781,1,0.13194518329997573,0
3900961358,Pfizer,"Global Access Strategy & Pricing, PAXLOVID / Respiratory Diagnostics",377000.0,YEARLY,"Pennsylvania, United States",35.0,,226200.0,Full-time,1.0,0,Not Specified,1713392218000.0,0,FULL_TIME,USD,301600.0,2024-04-17 22:16:58,2024,2024-04,Pennsylvania,United States,301600.0,0,0,1,0,0,0,1,0,1,1,0,0,Above 120K,0.0285714285714285,1.0,0.02857142857142857,"Pfizer_Global Access Strategy & Pricing, PAXLOVID / Respiratory Diagnostics_Pennsylvania, United States",1,4,1,3.58351893845611,1,0.10535027337991909,0
3900961363,One IT Corp,Snowflake Architect (Only W2/1099) - No C2C,,,"Lewisville, TX",17.0,,,Contract,1.0,0,Not Specified,1713391626000.0,0,CONTRACT,,,2024-04-17 22:07:06,2024,2024-04,Lewisville,TX,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.0588235294117647,1.0,0.058823529411764705,"One IT Corp_Snowflake Architect (Only W2/1099) - No C2C_Lewisville, TX",1,1,0,2.8903717578961645,1,0.15067401844564027,0
3900961396,Autodesk,Sales Development Representative,,,"Atlanta, GA",33.0,,,Full-time,9.0,0,Not Specified,1713392627000.0,0,FULL_TIME,,,2024-04-17 22:23:47,2024,2024-04,Atlanta,GA,,0,0,1,0,0,0,0,0,1,0,0,1,Not Disclosed,0.2727272727272727,9.0,0.2727272727272727,"Autodesk_Sales Development Representative_Atlanta, GA",1,3,0,3.5263605246161616,1,0.16642646824107665,0
3900961401,Oracle,Software Developer,,,"New York, NY",54.0,,,Full-time,19.0,0,Entry level,1713393155000.0,0,FULL_TIME,,,2024-04-17 22:32:35,2024,2024-04,New York,NY,,1,0,0,0,0,1,0,0,1,0,0,0,Not Disclosed,0.3518518518518518,19.0,0.35185185185185186,"Oracle_Software Developer_New York, NY",1,3,0,4.007333185232471,1,0.12670781295518124,0
3900961402,Oracle,Principal Software Developer,223500.0,YEARLY,"Redwood City, CA",12.0,,94200.0,Full-time,1.0,0,Mid-Senior level,1713393155000.0,0,FULL_TIME,USD,158850.0,2024-04-17 22:32:35,2024,2024-04,Redwood City,CA,158850.0,1,0,1,0,0,1,0,0,1,1,0,0,Above 120K,0.0833333333333333,1.0,0.08333333333333333,"Oracle_Principal Software Developer_Redwood City, CA",1,5,1,2.5649493574615367,1,0.06995373086268297,0
3900961456,Insight Global,Senior Accountant,,,"Palo Alto, CA",25.0,,,Contract,4.0,0,Mid-Senior level,1713391878000.0,0,CONTRACT,,,2024-04-17 22:11:18,2024,2024-04,Palo Alto,CA,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.16,4.0,0.16,"Insight Global_Senior Accountant_Palo Alto, CA",1,3,0,3.258096538021482,1,0.1963282028533041,0
3900961457,Envision Energy,Green Hydrogen - Senior Buyer,140000.0,YEARLY,"Burlington, MA",28.0,,100000.0,Full-time,4.0,0,Mid-Senior level,1713391828000.0,0,FULL_TIME,USD,120000.0,2024-04-17 22:10:28,2024,2024-04,Burlington,MA,120000.0,0,0,1,0,0,0,0,0,1,1,1,0,Above 120K,0.1428571428571428,4.0,0.14285714285714285,"Envision Energy_Green Hydrogen - Senior Buyer_Burlington, MA",1,4,1,3.367295829986474,1,0.13775374401999724,0
3900961486,,Project Manager,,,United States,10.0,,,Volunteer,,1,Not Specified,1713392930000.0,0,VOLUNTEER,,,2024-04-17 22:28:50,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,,0.0,0.0,nan_Project Manager_United States,1,1,0,2.3978952727983707,1,0.12755439511588118,0
3900961489,Princeton Plasma Physics Laboratory (PPPL),Resource Manager,,,"Princeton, NJ",11.0,,,Full-time,1.0,1,Mid-Senior level,1713392738000.0,0,FULL_TIME,,,2024-04-17 22:25:38,2024,2024-04,Princeton,NJ,,0,0,1,0,0,0,0,0,1,1,1,0,Not Disclosed,0.0909090909090909,1.0,0.09090909090909091,"Princeton Plasma Physics Laboratory (PPPL)_Resource Manager_Princeton, NJ",1,4,0,2.4849066497880004,1,0.16197044732462912,0
3900961490,Archer,Administrative Specialist - Remote,50000.0,YEARLY,United States,2413.0,,45000.0,Full-time,729.0,1,Not Specified,1713394896000.0,0,FULL_TIME,USD,47500.0,2024-04-17 23:01:36,2024,2024-04,United States,United States,47500.0,0,0,1,0,0,0,1,0,1,1,1,0,Below 50K,0.3021135515955242,729.0,0.3021135515955242,Archer_Administrative Specialist - Remote_United States,1,5,1,7.789040401657477,-1,-0.0560037445516125,0
3900961492,"LanceSoft, Inc.",Utilization Review Nurse,,,United States,196.0,,,Contract,41.0,1,Not Specified,1713392107000.0,0,CONTRACT,,,2024-04-17 22:15:07,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.2091836734693877,41.0,0.20918367346938777,"LanceSoft, Inc._Utilization Review Nurse_United States",1,1,0,5.2832037287379885,1,0.06650555039848649,0
3900961493,City of Yakima,Wastewater Treatment Plant Operator III,37.27,HOURLY,"Yakima, WA",18.0,,31.03,Full-time,,0,Not Specified,1713392461000.0,0,FULL_TIME,USD,71032.00000000001,2024-04-17 22:21:01,2024,2024-04,Yakima,WA,71032.00000000001,0,0,0,0,0,0,0,0,1,0,0,0,50K-80K,,0.0,0.0,"City of Yakima_Wastewater Treatment Plant Operator III_Yakima, WA",1,1,1,2.9444389791664403,1,0.08868904234567088,0
3900961507,"Skyworks Solutions, Inc.",Sr. Principal Layout Designer,210600.0,YEARLY,"Woburn, MA",25.0,,110600.0,Full-time,2.0,0,Not Specified,1713392939000.0,0,FULL_TIME,USD,160600.0,2024-04-17 22:28:59,2024,2024-04,Woburn,MA,160600.0,0,0,0,0,0,0,0,0,1,1,0,0,Above 120K,0.08,2.0,0.08,"Skyworks Solutions, Inc._Sr. Principal Layout Designer_Woburn, MA",1,2,1,3.258096538021482,1,0.15388805837596492,0
3900961509,SRI,"Intern, Center for Health Sciences",21.0,HOURLY,"Menlo Park, CA",23.0,,16.7,Internship,2.0,0,Internship,1713393030000.0,0,INTERNSHIP,USD,39208.0,2024-04-17 22:30:30,2024,2024-04,Menlo Park,CA,39208.0,0,0,0,0,0,0,0,0,1,0,0,0,Below 50K,0.0869565217391304,2.0,0.08695652173913043,"SRI_Intern, Center for Health Sciences_Menlo Park, CA",1,1,1,3.1780538303479458,1,0.11802069783065888,0
3900961510,R1 RCM,"Claims Administrator, 340B",,,United States,74.0,,,Full-time,4.0,1,Not Specified,1713392957000.0,0,FULL_TIME,,,2024-04-17 22:29:17,2024,2024-04,United States,United States,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.054054054054054,4.0,0.05405405405405406,"R1 RCM_Claims Administrator, 340B_United States",1,3,0,4.31748811353631,1,0.15778701399750267,0
3900961513,EquiTrust Life Insurance Company,Senior Internal Sales Manager,,,"West Des Moines, IA",18.0,,,Full-time,1.0,0,Mid-Senior level,1713392860000.0,0,FULL_TIME,,,2024-04-17 22:27:40,2024,2024-04,West Des Moines,IA,,0,0,1,0,0,0,1,0,1,1,0,1,Not Disclosed,0.0555555555555555,1.0,0.05555555555555555,"EquiTrust Life Insurance Company_Senior Internal Sales Manager_West Des Moines, IA",1,5,0,2.9444389791664403,1,0.11418341000627352,0
3900961525,#twiceasnice Recruiting,Inpatient Coding and DRG Validator (3+ yrs exp + CURRENT CCS req),90000.0,YEARLY,United States,90.0,,70000.0,Full-time,5.0,1,Associate,1713392320000.0,0,FULL_TIME,USD,80000.0,2024-04-17 22:18:40,2024,2024-04,United States,United States,80000.0,0,0,0,0,0,0,0,0,1,0,0,0,80K-120K,0.0555555555555555,5.0,0.05555555555555555,#twiceasnice Recruiting_Inpatient Coding and DRG Validator (3+ yrs exp + CURRENT CCS req)_United States,1,1,1,4.51085950651685,1,0.05724884974923883,0
3900961532,SolarEdge Technologies,Commercial Sales Manager (TX),130000.0,YEARLY,"Austin, TX",43.0,,120000.0,Full-time,2.0,1,Mid-Senior level,1713392354000.0,0,FULL_TIME,USD,125000.0,2024-04-17 22:19:14,2024,2024-04,Austin,TX,125000.0,0,0,1,0,0,0,0,0,1,1,0,0,Above 120K,0.0465116279069767,2.0,0.046511627906976744,"SolarEdge Technologies_Commercial Sales Manager (TX)_Austin, TX",1,3,1,3.784189633918261,1,0.14318343162009045,0
3900961536,Centraprise,Data Modeler,,,"Irving, TX",10.0,,,Full-time,2.0,0,Mid-Senior level,1713392418000.0,0,FULL_TIME,,,2024-04-17 22:20:18,2024,2024-04,Irving,TX,,0,0,1,0,0,1,0,0,1,1,0,0,Not Disclosed,0.2,2.0,0.2,"Centraprise_Data Modeler_Irving, TX",2,4,0,2.3978952727983707,-1,-0.018346294504433813,0
3900961537,Vertiv,ERS Mechanical Commissioning Engineer - Remote,45.0,HOURLY,"Phoenix, AZ",13.0,,32.0,Full-time,,0,Entry level,1713394218000.0,0,FULL_TIME,USD,80080.0,2024-04-17 22:50:18,2024,2024-04,Phoenix,AZ,80080.0,0,0,1,0,0,0,0,0,1,1,1,0,80K-120K,,0.0,0.0,"Vertiv_ERS Mechanical Commissioning Engineer - Remote_Phoenix, AZ",1,4,1,2.639057329615259,1,0.10713541617778638,0
3900961561,ICF,Contracts Manager - Remote,,,"Reston, VA",71.0,,,Full-time,5.0,1,Mid-Senior level,1713393339000.0,0,FULL_TIME,,,2024-04-17 22:35:39,2024,2024-04,Reston,VA,,0,0,1,0,0,0,1,0,1,1,0,0,Not Disclosed,0.0704225352112676,5.0,0.07042253521126761,"ICF_Contracts Manager - Remote_Reston, VA",1,4,0,4.276666119016055,1,0.1398683402265269,0
3900961567,Proliance Consulting,Business Systems Analyst (Exstream Developer),,,United States,69.0,,,Contract,12.0,1,Not Specified,1713392744000.0,0,CONTRACT,,,2024-04-17 22:25:44,2024,2024-04,United States,United States,,0,1,1,0,0,0,1,0,1,1,0,0,Not Disclosed,0.1739130434782608,12.0,0.17391304347826086,Proliance Consulting_Business Systems Analyst (Exstream Developer)_United States,1,5,0,4.248495242049359,1,0.10769672533590119,0
3900961569,ProSearch,Project Specialist,80000.0,YEARLY,"Los Angeles, CA",49.0,,75000.0,Full-time,13.0,0,Associate,1713392860000.0,0,FULL_TIME,USD,77500.0,2024-04-17 22:27:40,2024,2024-04,Los Angeles,CA,77500.0,0,1,0,0,0,0,0,0,1,1,1,0,50K-80K,0.2653061224489796,13.0,0.2653061224489796,"ProSearch_Project Specialist_Los Angeles, CA",1,4,1,3.912023005428146,1,0.10270544110208085,0
3900961604,PayPal,"Manager, Software Development 2",234300.0,YEARLY,"San Jose, CA",28.0,,96900.0,Full-time,7.0,0,Not Specified,1713393702000.0,0,FULL_TIME,USD,165600.0,2024-04-17 22:41:42,2024,2024-04,San Jose,CA,165600.0,0,1,0,0,0,1,0,0,1,0,0,0,Above 120K,0.25,7.0,0.25,"PayPal_Manager, Software Development 2_San Jose, CA",1,3,1,3.367295829986474,1,0.137554024460727,0
3900961605,Persimmon,Nurse Injector,,,"Alameda County, CA",112.0,,,Contract,4.0,1,Not Specified,1713393064000.0,0,CONTRACT,,,2024-04-17 22:31:04,2024,2024-04,Alameda County,CA,,0,0,0,0,0,0,1,0,1,0,0,0,Not Disclosed,0.0357142857142857,4.0,0.03571428571428571,"Persimmon_Nurse Injector_Alameda County, CA",1,2,0,4.727387818712341,1,0.10580854423945413,0
3900961615,Provision People,Human Resources Manager,,,"Locust Grove, GA",26.0,,,Full-time,5.0,0,Mid-Senior level,1713393105000.0,0,FULL_TIME,,,2024-04-17 22:31:45,2024,2024-04,Locust Grove,GA,,0,0,1,0,0,0,1,0,1,1,0,0,Not Disclosed,0.1923076923076923,5.0,0.19230769230769232,"Provision People_Human Resources Manager_Locust Grove, GA",1,4,0,3.295836866004329,1,0.17210675142633564,0
3900961622,Atlas Copco Group,Training Coordinator,,,"Charlotte, NC",16.0,,,Full-time,,0,Not Specified,1713393879000.0,0,FULL_TIME,,,2024-04-17 22:44:39,2024,2024-04,Charlotte,NC,,0,0,1,0,0,0,1,0,1,1,0,0,Not Disclosed,,0.0,0.0,"Atlas Copco Group_Training Coordinator_Charlotte, NC",1,4,0,2.833213344056216,1,0.1605700863922192,0
3900961625,Valvoline Global Operations,Cloud Data Engineer,,,United States,112.0,,,Full-time,30.0,1,Entry level,1713393877000.0,0,FULL_TIME,,,2024-04-17 22:44:37,2024,2024-04,United States,United States,,1,1,1,0,0,1,1,1,1,1,0,0,Not Disclosed,0.2678571428571428,30.0,0.26785714285714285,Valvoline Global Operations_Cloud Data Engineer_United States,1,8,0,4.727387818712341,-1,-0.03191834138730121,0
3900961629,"Historical Arts & Casting, Inc.",Machinist,,,"West Jordan, UT",10.0,,,Full-time,,0,Not Specified,1713394209000.0,0,FULL_TIME,,,2024-04-17 22:50:09,2024,2024-04,West Jordan,UT,,0,0,1,0,0,0,0,0,1,0,0,0,Not Disclosed,,0.0,0.0,"Historical Arts & Casting, Inc._Machinist_West Jordan, UT",1,2,0,2.3978952727983707,1,0.1652139231043545,0
3900961652,JeffreyM Consulting,Content Specialist,35.0,HOURLY,United States,347.0,,25.0,Contract,104.0,1,Entry level,1713393575000.0,0,CONTRACT,USD,62400.0,2024-04-17 22:39:35,2024,2024-04,United States,United States,62400.0,0,0,1,0,0,0,0,0,1,1,0,0,50K-80K,0.2997118155619596,104.0,0.29971181556195964,JeffreyM Consulting_Content Specialist_United States,1,3,1,5.8522024797744745,1,0.03199908489820524,0
3900961653,MindSource,IT PMO Associate,,,"Jersey City, NJ",76.0,,,Contract,14.0,0,Mid-Senior level,1713393569000.0,0,CONTRACT,,,2024-04-17 22:39:29,2024,2024-04,Jersey City,NJ,,0,0,1,0,0,0,0,0,1,0,1,0,Not Disclosed,0.1842105263157894,14.0,0.18421052631578946,"MindSource_IT PMO Associate_Jersey City, NJ",1,3,0,4.343805421853684,1,0.169932729391433,0
3900961660,"Romac Industries, Inc.",Senior Manufacturing Engineer,151000.0,YEARLY,"Bothell, WA",17.0,,100600.0,Full-time,3.0,0,Mid-Senior level,1713393705000.0,0,FULL_TIME,USD,125800.0,2024-04-17 22:41:45,2024,2024-04,Bothell,WA,125800.0,0,0,1,0,0,0,0,0,1,1,1,0,Above 120K,0.1764705882352941,3.0,0.17647058823529413,"Romac Industries, Inc._Senior Manufacturing Engineer_Bothell, WA",1,4,1,2.8903717578961645,1,0.1274284616929966,0
3900961667,"MASS Precision, Inc.",Senior Quality Engineer,125000.0,YEARLY,"Fremont, CA",60.0,,100000.0,Full-time,17.0,0,Not Specified,1713394172000.0,0,FULL_TIME,USD,112500.0,2024-04-17 22:49:32,2024,2024-04,Fremont,CA,112500.0,0,0,1,0,1,0,0,0,1,1,0,0,80K-120K,0.2833333333333333,17.0,0.2833333333333333,"MASS Precision, Inc._Senior Quality Engineer_Fremont, CA",1,4,1,4.110873864173311,1,0.09346669543439468,0
3900961675,Star International LLC,Senior Sales Account Manager,,,United States,42.0,,,Full-time,10.0,1,Not Specified,1713395995000.0,0,FULL_TIME,,,2024-04-17 23:19:55,2024,2024-04,United States,United States,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.238095238095238,10.0,0.23809523809523808,Star International LLC_Senior Sales Account Manager_United States,1,3,0,3.7612001156935624,1,0.17134822727376375,0
3900961677,Jersey College,Nursing College Admission Representative (Remote),,,"Brooksville, FL",25.0,,,Full-time,6.0,1,Entry level,1713394713000.0,0,FULL_TIME,,,2024-04-17 22:58:33,2024,2024-04,Brooksville,FL,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.24,6.0,0.24,"Jersey College_Nursing College Admission Representative (Remote)_Brooksville, FL",1,3,0,3.258096538021482,1,0.1763288898090365,0
3900961684,"Romac Industries, Inc.",Plant Manager,185600.0,YEARLY,"Bothell, WA",20.0,,116000.0,Full-time,1.0,0,Mid-Senior level,1713394205000.0,0,FULL_TIME,USD,150800.0,2024-04-17 22:50:05,2024,2024-04,Bothell,WA,150800.0,0,0,1,0,0,0,0,0,1,1,0,0,Above 120K,0.05,1.0,0.05,"Romac Industries, Inc._Plant Manager_Bothell, WA",1,3,1,3.044522437723423,1,0.16120463776495803,0
3900961705,Dexian,Technical Support Specialist,39.0,HOURLY,"Charlotte, NC",167.0,,39.0,Contract,43.0,1,Not Specified,1713394372000.0,0,CONTRACT,USD,81120.0,2024-04-17 22:52:52,2024,2024-04,Charlotte,NC,81120.0,0,0,0,0,0,0,0,0,1,1,0,0,80K-120K,0.2574850299401197,43.0,0.25748502994011974,"Dexian_Technical Support Specialist_Charlotte, NC",3,2,1,5.123963979403259,-1,-0.08904152457648606,0
3900961708,Thoughtwave Software and Solutions,Oracle Fusion Finance / HCM Techno functional consultant,,,United States,28.0,,,Contract,2.0,1,Not Specified,1713394499000.0,0,CONTRACT,,,2024-04-17 22:54:59,2024,2024-04,United States,United States,,0,1,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.0714285714285714,2.0,0.07142857142857142,Thoughtwave Software and Solutions_Oracle Fusion Finance / HCM Techno functional consultant_United States,1,3,0,3.367295829986474,1,0.20171603239575553,0
3900961711,College Possible,Development Director - Texas,,,"Austin, Texas Metropolitan Area",23.0,,,Full-time,1.0,1,Not Specified,1713394513000.0,0,FULL_TIME,,,2024-04-17 22:55:13,2024,2024-04,Austin,Texas Metropolitan Area,,0,0,1,0,0,0,0,0,1,1,0,1,Not Disclosed,0.0434782608695652,1.0,0.043478260869565216,"College Possible_Development Director - Texas_Austin, Texas Metropolitan Area",1,4,0,3.1780538303479458,1,0.16526084749766762,0
3900961716,"Kelly Science, Engineering, Technology & Telecom",NPD Sourcing Specialist ,,,"Raynham, MA",28.0,,,Full-time,5.0,0,Mid-Senior level,1713394972000.0,0,FULL_TIME,,,2024-04-17 23:02:52,2024,2024-04,Raynham,MA,,0,0,1,0,0,0,0,0,1,1,1,0,Not Disclosed,0.1785714285714285,5.0,0.17857142857142858,"Kelly Science, Engineering, Technology & Telecom_NPD Sourcing Specialist _Raynham, MA",1,4,0,3.367295829986474,1,0.17403522671176802,0
3900961718,ICP,Digital Content Specialist,,,"Atlanta, GA",71.0,,,Full-time,25.0,0,Associate,1713395183000.0,0,FULL_TIME,,,2024-04-17 23:06:23,2024,2024-04,Atlanta,GA,,0,0,1,0,0,0,0,0,1,1,1,0,Not Disclosed,0.352112676056338,25.0,0.352112676056338,"ICP_Digital Content Specialist_Atlanta, GA",1,4,0,4.276666119016055,1,0.09583315973107598,0
3900961719,Marque Urgent Care,"Physician Assistant, PA-C (Urgent Care)",87.0,HOURLY,"San Diego, CA",21.0,,70.0,Full-time,5.0,0,Not Specified,1713394602000.0,0,FULL_TIME,USD,163280.0,2024-04-17 22:56:42,2024,2024-04,San Diego,CA,163280.0,0,0,0,0,0,0,0,0,1,0,0,0,Above 120K,0.238095238095238,5.0,0.23809523809523808,"Marque Urgent Care_Physician Assistant, PA-C (Urgent Care)_San Diego, CA",1,1,1,3.091042453358316,1,0.08447869112566142,0
